filename,Face Mask,Gloves,Helmet,No Gloves,No Helmet,No Mask
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1651_jpg.rf.40937a77c70e89a31ea1e62f0b19ad31.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1656_jpg.rf.4f9a049c620667a4942250489216daaf.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1656_jpg.rf.7fedbc778a813b02d0868cb2ba1b176a.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1656_jpg.rf.aefb565adafb36637e3d2c6a13973690.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1657_jpg.rf.001d3fba25eb026d68137631ac475c46.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1657_jpg.rf.1525773f17f31e07e536d1823cbb3beb.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1657_jpg.rf.b5319c5709bd3af56a00464234907843.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1658_jpg.rf.205f325b5b76c3cb88479944e84608dd.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1658_jpg.rf.70f0b2aa7f5581f6619a962e349f3a97.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1658_jpg.rf.d34aa85427ea576ee9147ca05f4aecaa.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1659_jpg.rf.2d48de5a6c5717a33f17242bfabed77e.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1659_jpg.rf.bb503f6aa6ad72f84e149583705b028f.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1659_jpg.rf.cfdcf7e003531588321a0ea89d557234.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing165_jpg.rf.37f5858a41fa663954d8cf6f669b6ca0.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing165_jpg.rf.61ba655ac23c81a1937cf4c51410df54.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing165_jpg.rf.a943d6b811fbfe18ea954bfa03a40fc3.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1660_jpg.rf.21c5b305851007cda1fad98aaf04af20.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1660_jpg.rf.2e403324a406ffd9dc3337b3f3d4f5df.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1660_jpg.rf.4ce8b2c55dee1977219298c624e542af.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1660_jpg.rf.84cfa68a231896a7daad1bc4533badad.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1660_jpg.rf.9cca4a16011938a35b7787520a44cb4e.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1660_jpg.rf.a533622abeaa6cca3620cb09ee0910e9.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1661_jpg.rf.390901ef4ddcac24ad99e2a07b1dd3a5.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1661_jpg.rf.3e028d00ee4ad7175615f37a49f809ce.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1661_jpg.rf.696a0a185ee6cfbc54c258fde64435e2.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1661_jpg.rf.7ed6c6fc68b2c508c7ce265e6c34724e.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1661_jpg.rf.bd6dcf3ae3e8f3f1e5554153f0b9c658.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1661_jpg.rf.ea3defacbd364062dce16e1b8d473a7c.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1663_jpg.rf.870bbd0a48c4570186b86c79ff5bc22b.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1663_jpg.rf.c91d01e9e6a5db662956e38adb02f110.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1663_jpg.rf.e1542617466a8832c6e90098f58733df.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1664_jpg.rf.65a32cb6a20f9a4eb51d858b45d25155.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1664_jpg.rf.a05d68cbb0bb5340abe98240f715cb78.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1664_jpg.rf.a05e7eeb148f6b8fdf6fcaf1f615689b.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1665_jpg.rf.25bb462517be01210978cdb4dcc6c29d.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1665_jpg.rf.338d775cc2cd5634d5256269af373a34.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1665_jpg.rf.4c30b114dd9d3a834c2b700d6804e1bc.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1665_jpg.rf.8c7976c033067fcbe988c56e4168e46b.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1665_jpg.rf.963386f38a136b7ab43eab00b63059a9.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1665_jpg.rf.d1fc5fc34abd3dd5661ee75eadcbffd8.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1666_jpg.rf.05e52e35d010cdb583e3a6dc6b72f066.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1666_jpg.rf.d5a0e891586170fa4f2e80ad0fba3591.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1666_jpg.rf.e01a93841070d53697b6561c4766ae63.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1667_jpg.rf.67ad1166c70603b830ebb49c4140e1de.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1667_jpg.rf.88dc4839f12bc446b0767d81a90bc1a9.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1667_jpg.rf.c96cfcc0e4b4102bb6874db450242b75.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1669_jpg.rf.1aecd362cc96cd7207e47a436b0a28cd.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1669_jpg.rf.4ee4331bdc69d83b9561a5d6776f80b0.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1669_jpg.rf.4ee61bcdd09c832e77b0635091b67b77.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1669_jpg.rf.61dbb9e98932eca9501402aeaf54c3b0.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1669_jpg.rf.70218479aa6bf2b6f06cff2a4bbc1abc.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1669_jpg.rf.9bd25d46193c3a232e4e2f89c4a29b44.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1671_jpg.rf.70cd97d165258a90a202ba9817275d0d.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1671_jpg.rf.7d117a86d244d70d9d0ca68c42c91233.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1671_jpg.rf.a74b7bd2aa64c400392b519535cf17fd.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1673_jpg.rf.8443266aa3c6c134f64c3b7e39d864f2.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1673_jpg.rf.85ff4a2efdbf21d5de32cd8ccbcbd542.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1673_jpg.rf.8b0806ddc1b8a803ab4ba08bbfb1b3b0.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1673_jpg.rf.a1c6e2590ee14e8f3f6a12f7802b21ae.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1673_jpg.rf.af6e7e81acac26810c9874af8fc92949.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1673_jpg.rf.fcb2566292358146ba6ea6864c0da722.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1674_jpg.rf.07b7eecf97f82bada4891cd9a0b47fb6.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1674_jpg.rf.8ffd12438a64d0370dc6e80713516258.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1674_jpg.rf.f42a724836b213e683d8e854ba1152ca.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1675_jpg.rf.23708352acf787051e56b20774178235.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1675_jpg.rf.a049591a0646eef65621184b96038b41.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1675_jpg.rf.c7f8e9cb1282e44ed4c11bf3de789f2a.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1676_jpg.rf.6e30dcec4132124cfe3101f05387f549.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1676_jpg.rf.7193d0028a05c7353d6ee7c4de8ddca4.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1676_jpg.rf.e25d75811f41a6fab8556e7f8d56e591.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1677_jpg.rf.67a2f42365dff85aad190b934f0676a4.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1677_jpg.rf.ec1537e3a8f7976ceaedeed933339f7d.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1677_jpg.rf.f0614e835b0bf81ed50e6460676ec095.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1678_jpg.rf.80202592b1e129ccf1f2f6dac698a0b9.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1678_jpg.rf.806e5911ce09fc25384cc6ea7f0653c3.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1678_jpg.rf.9d6f2820642f34e100d67f243ed0df36.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1679_jpg.rf.89d52c57dfc13f48a7ed7bb5f534ab7e.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1679_jpg.rf.a3906173901617552d530a62b613d695.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1679_jpg.rf.d8dc246c9922b4721dcca09df81b19a7.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing167_jpg.rf.33aa33895333a2552db7ecf18ff98a02.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing167_jpg.rf.c5cb87e84bc4bd09916cbc55b7adbfb5.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing167_jpg.rf.dccbc95390640b2ce881ce5dbc9f8583.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1680_jpg.rf.3b524a59f4be7d42efc58d87bc59acd4.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1680_jpg.rf.b202b79be75ddf8a2dd36f17b25289f4.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1680_jpg.rf.f56817f53d430949135b2e34bc63d3f6.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1682_jpg.rf.10a0ac79b9cfad641d6668cd49fc6b79.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1682_jpg.rf.8eaadab5b9c58dce6b5dc7eaa2eb63ac.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1682_jpg.rf.f45f6056bc331669af6fba3be8337c06.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1684_jpg.rf.1382a469997fc3823b0e159df7101e42.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1684_jpg.rf.3e128909da9805c773721f31df67b601.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1684_jpg.rf.6cf9fc959cfe2e0e9de5d7ce5cba2ae9.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1685_jpg.rf.263be7a79d155bc9caaba56773893052.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1685_jpg.rf.717c8046771f4331ecf8e71929114509.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1685_jpg.rf.bd4f9282e555e4cde49d7233a25f917d.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1686_jpg.rf.506572ebc329f6db6ec484f218be316a.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1686_jpg.rf.5a0256ec718adda2d8be6fe38921750f.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1686_jpg.rf.6f718aa0d1ae970358f60c54293429e8.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1686_jpg.rf.ae6abfca76b94bec77cbebdf6d44d773.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1686_jpg.rf.b6e2d2a87a14aef47dcbbba708a09f9a.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1686_jpg.rf.da58e25a7d66613084de926a0a93d015.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1687_jpg.rf.2657154340a34f3bc9c4bf0f061af254.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1687_jpg.rf.631e34fbdf1e669db25f958f925c8c5c.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1687_jpg.rf.b76076611b0c18729f4f7bdaf6cbdf60.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1687_jpg.rf.d3f5009242333a2d04aada76419fe1dd.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1687_jpg.rf.de7b9b5dd55e9c181dba77898ccd52d1.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1687_jpg.rf.ee097540b60259f28714d7fab56e9f58.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1688_jpg.rf.1357497f20c1afe66326ee7de7209016.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1688_jpg.rf.8aa882a9f0a334e2e40b4a34d393b48e.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1688_jpg.rf.9332e0e1195b6408261aa9eaccc9be5f.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1689_jpg.rf.19ff2e819ac4e0542a2b096689a798c8.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1689_jpg.rf.30b8c8bc39115fb796fe2b321cd66e7e.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1689_jpg.rf.f8d326d7ebf66384cf6e1a767ec19aff.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing168_jpg.rf.7fd4e94b5796f8125942d023883f1c3a.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing168_jpg.rf.e0ac6f21c1920e85300aef2337d61aed.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing168_jpg.rf.e4f2cbc0eded23d691634c375122f476.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1690_jpg.rf.3a11860e154afda2cd29f94da92cc46d.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1690_jpg.rf.bd3d9e077de04feb825877ba4d23ca42.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1690_jpg.rf.c0e326510c97ed74a5f8129ed2aef8f8.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1691_jpg.rf.5e80295d8d6887ca16985de754294f64.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1691_jpg.rf.642fcb991b58c0fea55f0ed047d15b13.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1691_jpg.rf.9b86280da75636a3c97906a016f4bc21.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1691_jpg.rf.9fdcda72777585c5908d91e676a18f56.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1691_jpg.rf.c0b2829aa3a8b6665baded47be07cd04.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1691_jpg.rf.f756b2fa6762613cc93d7e6fd592afd9.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1692_jpg.rf.3e34f954e07b1ca2d98230730d423734.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1692_jpg.rf.48790b355ec766d922d6b4ab5d6c868a.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1692_jpg.rf.8eda39a80f8d41d3df9b971034e021d9.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1694_jpg.rf.5b28d1fd5bc193a3a21c6761140d5f79.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1694_jpg.rf.b67627abc88765c92b67aa65a2fe8f72.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1694_jpg.rf.b8792f6605b20bc41fddf17055fa29c4.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1694_jpg.rf.d108e1d46c23debde4ef6ce3f0bb8624.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1694_jpg.rf.d3f9d28f3d02609cd32a7c1fe03fc3af.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1694_jpg.rf.ec71c62a59b808f9ada1034b879e5756.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1695_jpg.rf.079528852c87eaa819e6111c805e53b5.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1695_jpg.rf.4b3b204599207d5d89c35b046b5cd63e.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1695_jpg.rf.5f38738a571fb87802d32332ce981354.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1698_jpg.rf.596a7e808f07c0d7209e1d7bc908653c.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1698_jpg.rf.63362ef39a6f3d4b3d352d1492db5e5a.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1698_jpg.rf.ba0fe71bfddff626276a489ee941d336.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1699_jpg.rf.494cc784892ae9e0766c2dab1483431e.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1699_jpg.rf.7911a533e0c16eed8107e244e5a732c9.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing1699_jpg.rf.cdc66677fe8d140d0039e2f46ced69da.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing169_jpg.rf.07c5b4dac592695e19fcc7683b4745f5.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing169_jpg.rf.170e2fc0e641f273236815cd9dde7540.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing169_jpg.rf.5365d2280d3670c64db89a5cbc37db77.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing16_jpg.rf.771f7f7261ee66e9fb635a8b6316fd4c.jpg,0,0,0,0,0,0
C:\Users\sj123\Doit_DeepLearning\2025_딥러닝_전선\PPE_Data\raw\train\packing16_jpg.rf.d065a564882ec9f35d532b053f098bb1.jpg,0,0,0,0,0,0
